,COM,NAME,POP_15,geonameid,Department/feature_code
516,02180,Chéry-lès-Pouilly,702,6424803.0,ADM4
517,02181,Chéry-lès-Rozoy,90,6424804.0,ADM4
518,02182,Chevennes,135,6424805.0,ADM4
519,02183,Chevregny,192,6424806.0,ADM4
520,02184,Chevresis-Monceau,364,6424807.0,ADM4
521,02185,Chézy-en-Orxois,408,6424808.0,ADM4
522,02186,Chézy-sur-Marne,1335,6424809.0,ADM4
523,02187,Chierry,1081,6424810.0,ADM4
524,02188,Chigny,147,6424811.0,ADM4
525,02189,Chivres-en-Laonnois,374,6424812.0,ADM4
526,02190,Chivres-Val,553,6424813.0,ADM4
527,02191,Chivy-lès-Étouvelles,507,6424814.0,ADM4
528,02192,Chouy,375,6424815.0,ADM4
529,02193,Cierges,70,6424816.0,ADM4
530,02194,Cilly,210,6424817.0,ADM4
531,02195,Ciry-Salsogne,918,6424818.0,ADM4
532,02196,Clacy-et-Thierret,322,6424819.0,ADM4
533,02197,Clairfontaine,564,6424820.0,ADM4
534,02199,Clastres,646,6424822.0,ADM4
535,02200,Clermont-les-Fermes,126,6424823.0,ADM4
536,02201,Cœuvres-et-Valsery,448,6618102.0,ADM4
537,02204,Coingt,68,6424825.0,ADM4
538,02205,Colligis-Crandelain,233,6424826.0,ADM4
539,02206,Colonfay,81,6424827.0,ADM4
540,02207,Commenchon,209,6424828.0,ADM4
541,02208,Concevreux,283,6424829.0,ADM4
542,02209,Condé-en-Brie,667,6424830.0,ADM4
543,02210,Condé-sur-Aisne,368,6424831.0,ADM4
544,02211,Condé-sur-Suippe,258,6424832.0,ADM4
545,02212,Condren,715,6424833.0,ADM4
546,02213,Connigis,324,6424834.0,ADM4
547,02214,Contescourt,62,6424835.0,ADM4
548,02215,Corbeny,734,6424836.0,ADM4
549,02216,Corcy,313,6424837.0,ADM4
550,02217,Coucy-le-Château-Auffrique,1036,6424838.0,ADM4
551,02218,Coucy-lès-Eppes,621,6424839.0,ADM4
552,02219,Coucy-la-Ville,214,6424840.0,ADM4
553,02220,Coulonges-Cohan,436,6615653.0,ADM4
554,02221,Coupru,159,6424841.0,ADM4
555,02222,Courbes,31,6424842.0,ADM4
556,02223,Courboin,300,6424843.0,ADM4
557,02224,Courcelles-sur-Vesle,361,6615654.0,ADM4
558,02226,Courmelles,1799,6424845.0,ADM4
559,02228,Courtemont-Varennes,311,6424847.0,ADM4
560,02229,Courtrizy-et-Fussigny,66,6424848.0,ADM4
561,02230,Couvrelles,188,6424849.0,ADM4
562,02231,Couvron-et-Aumencourt,919,6424850.0,ADM4
563,02232,Coyolles,349,6424851.0,ADM4
564,02233,Cramaille,134,6424852.0,ADM4
565,02234,Craonne,80,6424853.0,ADM4
566,02235,Craonnelle,116,6424854.0,ADM4
567,02236,Crécy-au-Mont,345,6424855.0,ADM4
568,02237,Crécy-sur-Serre,1494,6424856.0,ADM4
569,02239,Crézancy,1221,6424857.0,ADM4
570,02240,Croix-Fonsomme,249,6424858.0,ADM4
571,02241,La Croix-sur-Ourcq,108,6455432.0,ADM4
572,02242,Crouttes-sur-Marne,641,6615656.0,ADM4
573,02243,Crouy,2879,6618101.0,ADM4
574,02244,Crupilly,70,6424859.0,ADM4
575,02245,Cuffies,1803,6424860.0,ADM4
576,02246,Cugny,595,6453515.0,ADM4
577,02248,Cuirieux,159,6424861.0,ADM4
578,02249,Cuiry-Housse,107,6424862.0,ADM4
579,02250,Cuiry-lès-Chaudardes,73,6424863.0,ADM4
580,02251,Cuiry-lès-Iviers,28,6615657.0,ADM4
581,02252,Cuissy-et-Geny,67,6424864.0,ADM4
582,02253,Cuisy-en-Almont,349,6424865.0,ADM4
583,02255,Cys-la-Commune,142,6424867.0,ADM4
584,02256,Dagny-Lambercy,130,6424868.0,ADM4
585,02257,Dallon,437,6424869.0,ADM4
586,02258,Dammard,396,6424870.0,ADM4
587,02259,Dampleux,402,6424871.0,ADM4
588,02260,Danizy,609,6424872.0,ADM4
589,02261,Dercy,389,6424873.0,ADM4
590,02262,Deuillet,221,6424874.0,ADM4
591,02263,Dhuizel,115,6424875.0,ADM4
592,02264,Dizy-le-Gros,760,6424876.0,ADM4
593,02265,Dohis,98,6424877.0,ADM4
594,02266,Dolignon,51,6424878.0,ADM4
595,02267,Dommiers,289,6424879.0,ADM4
596,02268,Domptin,664,6424880.0,ADM4
597,02269,Dorengt,155,6453516.0,ADM4
598,02270,Douchy,159,6424881.0,ADM4
599,02271,Dravegny,142,6424882.0,ADM4
600,02272,Droizy,73,6424883.0,ADM4
601,02274,Ébouleau,208,6424884.0,ADM4
602,02275,Effry,333,6424885.0,ADM4
603,02276,Englancourt,133,6424886.0,ADM4
604,02278,Éparcy,34,6424887.0,ADM4
605,02279,Épaux-Bézu,563,6424888.0,ADM4
606,02282,Eppes,418,6453518.0,ADM4
607,02283,Erlon,286,6424890.0,ADM4
608,02284,Erloy,89,6424891.0,ADM4
609,02286,Esquéhéries,852,6424892.0,ADM4
610,02287,Essigny-le-Grand,1056,6424893.0,ADM4
611,02288,Essigny-le-Petit,351,6424894.0,ADM4
612,02289,Essises,428,6424895.0,ADM4
613,02290,Essômes-sur-Marne,2784,6424896.0,ADM4
614,02292,Étampes-sur-Marne,1259,6424897.0,ADM4
615,02293,Étaves-et-Bocquiaux,579,6424898.0,ADM4
616,02294,Étouvelles,213,6453520.0,ADM4
617,02295,Étréaupont,888,6424899.0,ADM4
618,02296,Étreillers,1209,6424900.0,ADM4
619,02298,Étreux,1482,6618099.0,ADM4
620,02299,Évergnicourt,578,6424902.0,ADM4
621,02301,Faucoucourt,311,6424903.0,ADM4
622,02304,La Fère,2854,6455433.0,ADM4
623,02305,Fère-en-Tardenois,3143,6424905.0,ADM4
624,02306,La Ferté-Chevresis,562,6455434.0,ADM4
625,02307,La Ferté-Milon,2123,6613177.0,ADM4
626,02308,Fesmy-le-Sart,497,6615660.0,ADM4
627,02309,Festieux,667,6424906.0,ADM4
628,02310,Fieulaine,270,6424907.0,ADM4
629,02313,Flavigny-le-Grand-et-Beaurain,477,6424908.0,ADM4
630,02315,Flavy-le-Martel,1676,6424909.0,ADM4
631,02317,Fluquières,220,6424910.0,ADM4
632,02318,Folembray,1405,6424911.0,ADM4
633,02319,Fonsomme,486,6453522.0,ADM4
634,02320,Fontaine-lès-Clercs,268,6424912.0,ADM4
635,02321,Fontaine-lès-Vervins,932,6424913.0,ADM4
636,02323,Fontaine-Uterte,127,6424915.0,ADM4
637,02327,Foreste,173,6424918.0,ADM4
638,02328,Fossoy,548,6424919.0,ADM4
639,02329,Fourdrain,420,6424920.0,ADM4
640,02330,Francilly-Selency,418,6424921.0,ADM4
641,02332,Fresnes-en-Tardenois,267,6424922.0,ADM4
642,02334,Fresnoy-le-Grand,2956,6424923.0,ADM4
643,02335,Fressancourt,199,6424924.0,ADM4
644,02336,Frières-Faillouël,1007,6424925.0,ADM4
645,02337,Froidestrées,188,6424926.0,ADM4
646,02338,Froidmont-Cohartille,265,6424927.0,ADM4
647,02339,Gandelu,689,6424928.0,ADM4
648,02340,Gauchy,5335,6424929.0,ADM4
649,02341,Gercy,290,6424930.0,ADM4
650,02342,Gergny,131,6424931.0,ADM4
651,02345,Gibercourt,44,6424934.0,ADM4
652,02346,Gizy,677,6424935.0,ADM4
653,02349,Goudelancourt-lès-Berrieux,53,6615664.0,ADM4
654,02350,Goudelancourt-lès-Pierrepont,143,6615665.0,ADM4
655,02351,Goussancourt,124,6424938.0,ADM4
656,02353,Grandlup-et-Fay,307,6424939.0,ADM4
657,02354,Grandrieux,92,6424940.0,ADM4
658,02355,Gricourt,989,6424941.0,ADM4
659,02357,Gronard,76,6424943.0,ADM4
660,02358,Grougis,366,6424944.0,ADM4
661,02359,Grugies,1313,6424945.0,ADM4
662,02360,Guignicourt,2193,6424946.0,ADM4
663,02361,Guise,4919,6453523.0,ADM4
664,02362,Guivry,251,6424947.0,ADM4
665,02363,Guny,419,6424948.0,ADM4
666,02364,Guyencourt,238,6453524.0,ADM4
667,02366,Hannapes,311,6424949.0,ADM4
668,02367,Happencourt,139,6424950.0,ADM4
669,02368,Haramont,583,6424951.0,ADM4
670,02369,Harcigny,246,6424952.0,ADM4
671,02371,Harly,1650,6424953.0,ADM4
672,02372,Hartennes-et-Taux,396,6424954.0,ADM4
673,02373,Hary,223,6424955.0,ADM4
674,02374,Lehaucourt,896,6618098.0,ADM4
675,02375,Hautevesnes,170,6424956.0,ADM4
676,02377,Haution,150,6424958.0,ADM4
677,02378,La Hérie,151,6455436.0,ADM4
678,02379,Le Hérie-la-Viéville,233,6455437.0,ADM4
679,02380,Hinacourt,28,6424959.0,ADM4
680,02381,Hirson,9158,6424960.0,ADM4
681,02382,Holnon,1413,6424961.0,ADM4
682,02383,Homblières,1481,6424962.0,ADM4
683,02384,Houry,48,6424963.0,ADM4
684,02385,Housset,155,6453525.0,ADM4
685,02386,Iron,244,6424964.0,ADM4
686,02387,Itancourt,1037,6424965.0,ADM4
687,02388,Iviers,223,6453526.0,ADM4
688,02389,Jaulgonne,634,6424966.0,ADM4
689,02390,Jeancourt,275,6424967.0,ADM4
690,02391,Jeantes,211,6424968.0,ADM4
691,02392,Joncourt,306,6424969.0,ADM4
692,02393,Jouaignes,146,6424970.0,ADM4
693,02395,Jumencourt,154,6424971.0,ADM4
694,02396,Jumigny,63,6424972.0,ADM4
695,02399,Juvincourt-et-Damary,583,6424975.0,ADM4
696,02400,Laffaux,149,6424976.0,ADM4
697,02401,Laigny,201,6424977.0,ADM4
698,02402,Lanchy,40,6424978.0,ADM4
699,02403,Landifay-et-Bertaignemont,280,6424979.0,ADM4
700,02404,Landouzy-la-Cour,188,6424980.0,ADM4
701,02405,Landouzy-la-Ville,575,6424981.0,ADM4
702,02407,Laniscourt,174,6424983.0,ADM4
703,02408,Laon,25358,6453527.0,ADM4
704,02409,Lappion,281,6424984.0,ADM4
705,02410,Largny-sur-Automne,248,6612214.0,ADM4
706,02411,Latilly,214,6424986.0,ADM4
707,02412,Launoy,97,6424987.0,ADM4
708,02413,Laval-en-Laonnois,250,6424988.0,ADM4
709,02414,Lavaqueresse,207,6618097.0,ADM4
710,02415,Laversine,163,6424990.0,ADM4
711,02416,Lemé,439,6424991.0,ADM4
712,02417,Lempire,92,6612215.0,ADM4
713,02418,Lerzy,209,6424993.0,ADM4
714,02419,Leschelle,276,6424994.0,ADM4
715,02420,Lesdins,831,6424995.0,ADM4
716,02421,Lesges,94,6424996.0,ADM4
717,02422,Lesquielles-Saint-Germain,809,6424997.0,ADM4
718,02423,Leuilly-sous-Coucy,402,6424998.0,ADM4
719,02424,Leury,108,6424999.0,ADM4
720,02425,Leuze,170,6425000.0,ADM4
721,02426,Levergies,555,6425001.0,ADM4
722,02427,Lhuys,146,6425002.0,ADM4
723,02428,Licy-Clignon,75,6425003.0,ADM4
724,02429,Lierval,113,6425004.0,ADM4
725,02430,Liesse-Notre-Dame,1297,6615668.0,ADM4
726,02432,Limé,184,6425006.0,ADM4
727,02433,Lislet,227,6425007.0,ADM4
728,02434,Lizy,266,6425008.0,ADM4
729,02435,Logny-lès-Aubenton,75,6425009.0,ADM4
730,02438,Longpont,271,6425010.0,ADM4
731,02439,Les Septvallons,1180,6615669.0,ADM4
732,02440,Lor,149,6425011.0,ADM4
733,02441,Louâtre,208,6425012.0,ADM4
734,02442,Loupeigne,91,6425013.0,ADM4
735,02443,Lucy-le-Bocage,191,6425014.0,ADM4
736,02445,Luzoir,289,6425016.0,ADM4
737,02446,Ly-Fontaine,124,6425017.0,ADM4
738,02447,Maast-et-Violaine,146,6425018.0,ADM4
739,02448,Mâchecourt,119,6618096.0,ADM4
740,02449,Macogny,76,6425020.0,ADM4
741,02450,Macquigny,381,6425021.0,ADM4
742,02451,Magny-la-Fosse,124,6425022.0,ADM4
743,02452,Maissemy,245,6425023.0,ADM4
744,02453,Maizy,423,6425024.0,ADM4
745,02454,La Malmaison,416,6455438.0,ADM4
746,02455,Malzy,197,6425025.0,ADM4
747,02456,Manicamp,316,6425026.0,ADM4
748,02457,Marchais,423,6453528.0,ADM4
749,02458,Dhuys et Morin-en-Brie,832,6425027.0,ADM4
750,02460,Marcy-sous-Marle,195,6425028.0,ADM4
751,02461,Marest-Dampcourt,357,6425029.0,ADM4
752,02462,Mareuil-en-Dôle,252,6425030.0,ADM4
753,02463,Marfontaine,82,6425031.0,ADM4
754,02464,Margival,377,6453530.0,ADM4
755,02465,Marigny-en-Orxois,478,6425032.0,ADM4
756,02466,Marizy-Sainte-Geneviève,131,6425033.0,ADM4
757,02467,Marizy-Saint-Mard,49,6425034.0,ADM4
758,02468,Marle,2281,6453531.0,ADM4
759,02469,Marly-Gomont,457,6425035.0,ADM4
760,02471,Martigny-Courpierre,119,6425036.0,ADM4
761,02472,Mauregny-en-Haye,426,6425037.0,ADM4
762,02473,Mayot,207,6425038.0,ADM4
763,02474,Mennessis,431,6425039.0,ADM4
764,02476,Mennevret,631,6425041.0,ADM4
765,02477,Mercin-et-Vaux,968,6425042.0,ADM4
766,02478,Merlieux-et-Fouquerolles,269,6425043.0,ADM4
767,02480,Mesbrecourt-Richecourt,303,6425045.0,ADM4
768,02481,Mesnil-Saint-Laurent,453,6425046.0,ADM4
769,02482,Meurival,50,6615219.0,ADM4
770,02483,Mézières-sur-Oise,520,6425048.0,ADM4
771,02484,Mézy-Moulins,526,6425049.0,ADM4
772,02485,Missy-aux-Bois,104,6425050.0,ADM4
773,02486,Missy-lès-Pierrepont,111,6425051.0,ADM4
774,02487,Missy-sur-Aisne,648,6425052.0,ADM4
775,02489,Molinchart,327,6425054.0,ADM4
776,02490,Monampteuil,131,6425055.0,ADM4
777,02491,Monceau-le-Neuf-et-Faucouzy,321,6425056.0,ADM4
778,02492,Monceau-lès-Leups,475,6425057.0,ADM4
779,02493,Monceau-le-Waast,212,6425058.0,ADM4
780,02494,Monceau-sur-Oise,123,6425059.0,ADM4
781,02495,Mondrepuis,1022,6425060.0,ADM4
782,02496,Monnes,109,6425061.0,ADM4
783,02497,Mons-en-Laonnois,1195,6615670.0,ADM4
784,02499,Montbavin,47,6453533.0,ADM4
785,02500,Montbrehain,836,6425063.0,ADM4
786,02501,Montchâlons,68,6425064.0,ADM4
787,02503,Mont-d'Origny,881,6425065.0,ADM4
788,02504,Montescourt-Lizerolles,1672,6425066.0,ADM4
789,02506,Montgobert,195,6425068.0,ADM4
790,02507,Montgru-Saint-Hilaire,34,6425069.0,ADM4
791,02508,Monthenault,156,6425070.0,ADM4
792,02509,Monthiers,158,6425071.0,ADM4
793,02510,Monthurel,151,6425072.0,ADM4
794,02511,Montigny-en-Arrouaise,301,6425073.0,ADM4
795,02512,Montigny-l'Allier,277,6612217.0,ADM4
796,02513,Montigny-le-Franc,149,6425075.0,ADM4
797,02514,Montigny-Lengrain,688,6425076.0,ADM4
798,02515,Montigny-lès-Condé,62,6425077.0,ADM4
799,02516,Montigny-sous-Marle,58,6425078.0,ADM4
800,02517,Montigny-sur-Crécy,341,6425079.0,ADM4
801,02518,Montlevon,294,6425080.0,ADM4
802,02519,Montloué,187,6425081.0,ADM4
803,02520,Mont-Notre-Dame,739,6425082.0,ADM4
804,02521,Montreuil-aux-Lions,1377,6612218.0,ADM4
805,02524,Mont-Saint-Père,700,6425086.0,ADM4
806,02526,Morgny-en-Thiérache,87,6425087.0,ADM4
807,02527,Morsain,422,6425088.0,ADM4
808,02531,Moussy-Verneuil,124,6425090.0,ADM4
809,02532,Moÿ-de-l'Aisne,962,6618094.0,ADM4
810,02533,Muret-et-Crouttes,128,6425091.0,ADM4
811,02534,Muscourt,59,6618093.0,ADM4
812,02535,Nampcelles-la-Cour,125,6425092.0,ADM4
813,02536,Nampteuil-sous-Muret,96,6425093.0,ADM4
814,02537,Nanteuil-la-Fosse,187,6425094.0,ADM4
815,02538,Nanteuil-Notre-Dame,62,6425095.0,ADM4
816,02539,Nauroy,721,6425096.0,ADM4
817,02540,Nesles-la-Montagne,1215,6425097.0,ADM4
818,02541,Neufchâtel-sur-Aisne,420,6425098.0,ADM4
819,02542,Neuflieux,96,6425099.0,ADM4
820,02543,Neuilly-Saint-Front,2130,6425100.0,ADM4
821,02544,Neuve-Maison,601,6425101.0,ADM4
822,02545,La Neuville-Bosmont,195,6455439.0,ADM4
823,02546,La Neuville-en-Beine,206,6455440.0,ADM4
824,02547,La Neuville-Housset,64,6455441.0,ADM4
825,02548,La Neuville-lès-Dorengt,388,6455442.0,ADM4
826,02549,Neuville-Saint-Amand,850,6425102.0,ADM4
827,02550,Neuville-sur-Ailette,102,6425103.0,ADM4
828,02551,Neuville-sur-Margival,122,6425104.0,ADM4
829,02553,Nizy-le-Comte,251,6425105.0,ADM4
830,02554,Nogentel,1007,6425106.0,ADM4
831,02555,Nogent-l'Artaud,2201,6425107.0,ADM4
832,02556,Noircourt,83,6425108.0,ADM4
833,02557,Noroy-sur-Ourcq,135,6425109.0,ADM4
834,02558,Le Nouvion-en-Thiérache,2669,6455443.0,ADM4
835,02559,Nouvion-et-Catillon,501,6425110.0,ADM4
836,02560,Nouvion-le-Comte,253,6425111.0,ADM4
837,02561,Nouvion-le-Vineux,162,6425112.0,ADM4
838,02562,Nouvron-Vingré,232,6425113.0,ADM4
839,02563,Noyales,170,6425114.0,ADM4
840,02564,Noyant-et-Aconin,504,6425115.0,ADM4
841,02567,Ohis,315,6425116.0,ADM4
842,02568,Oigny-en-Valois,151,6425117.0,ADM4
843,02570,Ollezy,184,6425119.0,ADM4
844,02571,Omissy,699,6425120.0,ADM4
845,02572,Orainville,519,6425121.0,ADM4
846,02574,Origny-en-Thiérache,1503,6425123.0,ADM4
847,02575,Origny-Sainte-Benoite,1702,6618090.0,ADM4
848,02576,Osly-Courtil,314,6425124.0,ADM4
849,02577,Ostel,77,6425125.0,ADM4
850,02578,Oulches-la-Vallée-Foulon,93,6618089.0,ADM4
851,02579,Oulchy-la-Ville,117,6425126.0,ADM4
852,02580,Oulchy-le-Château,832,6425127.0,ADM4
853,02581,Paars,303,6425128.0,ADM4
854,02582,Paissy,68,6425129.0,ADM4
855,02583,Pancy-Courtecon,60,6425130.0,ADM4
856,02584,Papleux,123,6425131.0,ADM4
857,02585,Parcy-et-Tigny,253,6615674.0,ADM4
858,02587,Parfondru,356,6425133.0,ADM4
859,02588,Pargnan,76,6618088.0,ADM4
860,02589,Pargny-Filain,250,6425134.0,ADM4
861,02590,Pargny-la-Dhuys,177,6425135.0,ADM4
862,02591,Pargny-les-Bois,126,6618087.0,ADM4
863,02592,Parpeville,195,6425136.0,ADM4
864,02593,Pasly,1007,6425137.0,ADM4
865,02594,Passy-en-Valois,156,6425138.0,ADM4
866,02595,Passy-sur-Marne,132,6425139.0,ADM4
867,02596,Pavant,792,6425140.0,ADM4
868,02598,Pernant,666,6425142.0,ADM4
869,02599,Pierremande,278,6425143.0,ADM4
870,02601,Pignicourt,196,6425144.0,ADM4
871,02602,Pinon,1767,6425145.0,ADM4
872,02604,Pithon,79,6425146.0,ADM4
873,02606,Le Plessier-Huleu,73,6455444.0,ADM4
874,02607,Ploisy,78,6425148.0,ADM4
875,02608,Plomion,445,6425149.0,ADM4
876,02609,Ployart-et-Vaurseine,21,6425150.0,ADM4
877,02612,Pont-Arcy,129,6425152.0,ADM4
878,02613,Pontavert,607,6453536.0,ADM4
879,02614,Pontru,261,6425153.0,ADM4
880,02615,Pontruet,333,6425154.0,ADM4
881,02616,Pont-Saint-Mard,198,6425155.0,ADM4
882,02617,Pouilly-sur-Serre,525,6425156.0,ADM4
883,02618,Prémont,714,6425157.0,ADM4
884,02619,Prémontré,700,6425158.0,ADM4
885,02620,Presles-et-Boves,372,6425159.0,ADM4
886,02621,Presles-et-Thierny,390,6425160.0,ADM4
887,02622,Priez,48,6425161.0,ADM4
888,02623,Prisces,110,6425162.0,ADM4
889,02624,Proisy,297,6425163.0,ADM4
890,02625,Proix,148,6425164.0,ADM4
891,02626,Prouvais,320,6425165.0,ADM4
892,02627,Proviseux-et-Plesnoy,119,6425166.0,ADM4
893,02628,Puiseux-en-Retz,213,6425167.0,ADM4
894,02629,Puisieux-et-Clanlieu,296,6425168.0,ADM4
895,02631,Quierzy,430,6425169.0,ADM4
896,02632,Quincy-Basse,61,6425170.0,ADM4
897,02633,Quincy-sous-le-Mont,62,6425171.0,ADM4
898,02634,Raillimont,76,6425172.0,ADM4
899,02635,Ramicourt,157,6425173.0,ADM4
900,02636,Regny,201,6425174.0,ADM4
901,02638,Remies,233,6425176.0,ADM4
902,02640,Renansart,174,6425178.0,ADM4
903,02641,Renneval,127,6425179.0,ADM4
904,02642,Résigny,181,6425180.0,ADM4
905,02643,Ressons-le-Long,767,6425181.0,ADM4
906,02644,Retheuil,379,6612219.0,ADM4
907,02645,Reuilly-Sauvigny,217,6425183.0,ADM4
908,02647,Ribeauville,69,6612220.0,ADM4
909,02648,Ribemont,1969,6453537.0,ADM4
910,02649,Rocourt-Saint-Martin,257,6425186.0,ADM4
911,02651,Rogécourt,101,6425188.0,ADM4
912,02652,Rogny,114,6425189.0,ADM4
913,02653,Romeny-sur-Marne,496,6425190.0,ADM4
914,02656,Roucy,382,6425192.0,ADM4
915,02657,Rougeries,237,6425193.0,ADM4
916,02658,Roupy,229,6425194.0,ADM4
917,02660,Rouvroy-sur-Serre,39,6425195.0,ADM4
918,02661,Royaucourt-et-Chailvet,235,6425196.0,ADM4
919,02662,Rozet-Saint-Albin,307,6425197.0,ADM4
920,02663,Rozières-sur-Crise,232,6618086.0,ADM4
921,02664,Rozoy-Bellevalle,115,6425198.0,ADM4
922,02665,Grand-Rozoy,310,6425199.0,ADM4
923,02666,Rozoy-sur-Serre,1008,6425200.0,ADM4
924,02667,Saconin-et-Breuil,238,6425201.0,ADM4
925,02668,Sains-Richaumont,1035,6425202.0,ADM4
926,02670,Saint-Algis,164,6425204.0,ADM4
927,02672,Saint-Bandry,283,6425205.0,ADM4
928,02673,Saint-Christophe-à-Berry,436,6425206.0,ADM4
929,02676,Saint-Erme-Outre-et-Ramecourt,1780,6425209.0,ADM4
930,02679,Saint-Gengoulph,146,6425211.0,ADM4
931,02680,Saint-Gobain,2269,6425212.0,ADM4
932,02681,Saint-Gobert,266,6425213.0,ADM4
933,02683,Saint-Martin-Rivière,127,6612221.0,ADM4
934,02685,Saint-Nicolas-aux-Bois,120,6618085.0,ADM4
935,02686,Saint-Paul-aux-Bois,394,6425216.0,ADM4
936,02687,Saint-Pierre-Aigle,338,6425217.0,ADM4
937,02688,Saint-Pierre-lès-Franqueville,54,6425218.0,ADM4
938,02690,Sainte-Preuve,83,6425220.0,ADM4
939,02691,Saint-Quentin,55649,6453541.0,ADM4
940,02693,Saint-Rémy-Blanzy,211,6425221.0,ADM4
941,02695,Saint-Thibaut,66,6425223.0,ADM4
942,02697,Samoussy,382,6425225.0,ADM4
943,02698,Sancy-les-Cheminots,101,6425226.0,ADM4
944,02699,Saponay,287,6425227.0,ADM4
945,02701,Saulchery,719,6425228.0,ADM4
946,02702,Savy,606,6425229.0,ADM4
947,02703,Seboncourt,1103,6425230.0,ADM4
948,02704,Selens,248,6425231.0,ADM4
949,02706,Septmonts,560,6425232.0,ADM4
950,02707,Septvaux,165,6425233.0,ADM4
951,02708,Sequehart,208,6425234.0,ADM4
952,02709,Serain,411,6612222.0,ADM4
953,02710,Seraucourt-le-Grand,777,6618084.0,ADM4
954,02711,Serches,311,6425236.0,ADM4
955,02713,Seringes-et-Nesles,283,6425238.0,ADM4
956,02714,Sermoise,340,6425239.0,ADM4
957,02715,Serval,49,6453542.0,ADM4
958,02716,Servais,294,6425240.0,ADM4
959,02717,Séry-lès-Mézières,598,6425241.0,ADM4
960,02718,Silly-la-Poterie,131,6425242.0,ADM4
961,02719,Sinceny,2040,6425243.0,ADM4
962,02720,Sissonne,2096,6425244.0,ADM4
963,02721,Sissy,474,6425245.0,ADM4
964,02722,Soissons,28410,6425246.0,ADM4
965,02723,Soize,98,6425247.0,ADM4
966,02724,Sommelans,62,6425248.0,ADM4
967,02725,Sommeron,141,6425249.0,ADM4
968,02726,Sommette-Eaucourt,186,6425250.0,ADM4
969,02727,Sons-et-Ronchères,234,6425251.0,ADM4
970,02728,Sorbais,291,6425252.0,ADM4
971,02730,Soupir,278,6425254.0,ADM4
972,02731,Le Sourd,165,6455446.0,ADM4
973,02732,Surfontaine,99,6425255.0,ADM4
974,02733,Suzy,313,6425256.0,ADM4
975,02734,Taillefontaine,264,6425257.0,ADM4
976,02735,Tannières,15,6425258.0,ADM4
977,02736,Tartiers,168,6425259.0,ADM4
978,02737,Tavaux-et-Pontséricourt,579,6425260.0,ADM4
979,02738,Tergnier,13734,6425261.0,ADM4
980,02739,Terny-Sorny,325,6425262.0,ADM4
981,02740,Thenailles,228,6425263.0,ADM4
982,02741,Thenelles,552,6425264.0,ADM4
983,02742,Thiernu,98,6425265.0,ADM4
984,02743,Le Thuel,181,6615677.0,ADM4
985,02744,Torcy-en-Valois,83,6425266.0,ADM4
986,02745,Toulis-et-Attencourt,128,6425267.0,ADM4
987,02746,Travecy,684,6425268.0,ADM4
988,02747,Trefcon,89,6425269.0,ADM4
989,02748,Trélou-sur-Marne,955,6615678.0,ADM4
990,02749,Troësnes,232,6615679.0,ADM4
991,02750,Trosly-Loire,611,6425270.0,ADM4
992,02751,Trucy,142,6425271.0,ADM4
993,02752,Tugny-et-Pont,273,6425272.0,ADM4
994,02753,Tupigny,348,6425273.0,ADM4
995,02754,Ugny-le-Gay,176,6425274.0,ADM4
996,02755,Urcel,570,6425275.0,ADM4
997,02756,Urvillers,638,6425276.0,ADM4
998,02758,Vailly-sur-Aisne,2005,6425277.0,ADM4
999,02759,La Vallée-au-Blé,365,6455447.0,ADM4
1000,02760,La Vallée-Mulâtre,160,6613178.0,ADM4
1001,02761,Variscourt,190,6425278.0,ADM4
1002,02762,Vassens,163,6425279.0,ADM4
1003,02763,Vasseny,207,6425280.0,ADM4
1004,02764,Vassogne,81,6425281.0,ADM4
1005,02765,Vaucelles-et-Beffecourt,253,6425282.0,ADM4
1006,02766,Vaudesson,248,6425283.0,ADM4
1007,02767,Vauxrezis,332,6425284.0,ADM4
1008,02768,Vauxaillon,522,6425285.0,ADM4
1009,02769,Vaux-Andigny,941,6612223.0,ADM4
1010,02770,Vauxbuin,789,6425287.0,ADM4
1011,02772,Vaux-en-Vermandois,143,6425289.0,ADM4
1012,02773,Vauxtin,42,6425290.0,ADM4
1013,02774,Vendelles,114,6425291.0,ADM4
1014,02775,Vendeuil,949,6453543.0,ADM4
1015,02776,Vendhuile,565,6612224.0,ADM4
1016,02777,Vendières,166,6615220.0,ADM4
1017,02778,Vendresse-Beaulne,111,6425294.0,ADM4
1018,02779,Vénérolles,230,6425295.0,ADM4
1019,02780,Venizel,1365,6425296.0,ADM4
1020,02781,Verdilly,462,6425297.0,ADM4
1021,02782,Le Verguier,214,6455448.0,ADM4
1022,02783,Grand-Verly,140,6425298.0,ADM4
1023,02784,Petit-Verly,162,6425299.0,ADM4
1024,02785,Vermand,1079,6425300.0,ADM4
1025,02786,Verneuil-sous-Coucy,126,6425301.0,ADM4
1026,02787,Verneuil-sur-Serre,245,6425302.0,ADM4
1027,02789,Vervins,2502,6453544.0,ADM4
1028,02790,Vesles-et-Caumont,231,6425303.0,ADM4
1029,02791,Veslud,238,6425304.0,ADM4
1030,02792,Veuilly-la-Poterie,150,6425305.0,ADM4
1031,02793,Vézaponin,134,6425306.0,ADM4
1032,02794,Vézilly,187,6425307.0,ADM4
1033,02795,Vic-sur-Aisne,1684,6425308.0,ADM4
1034,02796,Vichel-Nanteuil,88,6425309.0,ADM4
1035,02797,Viel-Arcy,183,6425310.0,ADM4
1036,02798,Viels-Maisons,1179,6425311.0,ADM4
